ptp4l[488527.545]: port 1 (eth0): INITIALIZING to SLAVE on INIT_COMPLETE
ptp4l[488527.546]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[488527.547]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[489106.801]: master offset     -84438 s0 freq  -72158 path delay    192551
ptp4l[489107.320]: master offset      10266 s0 freq +159183 path delay    180539
ptp4l[489108.323]: master offset     213366 s0 freq +202223 path delay    180539
ptp4l[489109.324]: master offset     -38901 s0 freq -240262 path delay    192551
ptp4l[489110.326]: master offset     -68513 s0 freq  -30377 path delay    191713
ptp4l[489111.326]: master offset     -41975 s0 freq  +14528 path delay    179701
ptp4l[489112.326]: master offset      14040 s0 freq  +49163 path delay    172856
ptp4l[489113.351]: master offset     -42114 s0 freq  -36549 path delay    191575
ptp4l[489114.350]: master offset     -83739 s0 freq  -41651 path delay    191575
ptp4l[489115.353]: master offset     -19416 s0 freq  +49339 path delay    176698
ptp4l[489116.356]: master offset      42604 s0 freq  +61759 path delay    176698
ptp4l[489117.357]: master offset     -53220 s0 freq  -95731 path delay    176698
ptp4l[489118.362]: master offset      52942 s0 freq  +99796 path delay    170831
ptp4l[489119.362]: master offset     -41764 s0 freq  -94672 path delay    170831
ptp4l[489120.366]: master offset     -43440 s0 freq   -1672 path delay    170831
ptp4l[489121.368]: master offset     135983 s0 freq +175373 path delay    167409
ptp4l[489122.898]: master offset      -8450 s0 freq  -94412 path delay    167409
ptp4l[489123.374]: master offset     238440 s0 freq +526441 path delay    170831
ptp4l[489124.375]: master offset     -37015 s0 freq -275168 path delay    170831
ptp4l[489125.379]: master offset     -43650 s0 freq   -2783 path delay    174672
ptp4l[489126.381]: master offset     -51542 s0 freq   -6691 path delay    175860
ptp4l[489127.382]: master offset     -54336 s0 freq   -2790 path delay    175860
ptp4l[489128.386]: master offset     -31499 s0 freq  +26160 path delay    179282
ptp4l[489129.390]: master offset      -2443 s0 freq  +32838 path delay    183193
ptp4l[489130.392]: master offset      -2443 s0 freq      +0 path delay    183193
ptp4l[489131.395]: master offset      77665 s0 freq  +81892 path delay    185218
ptp4l[489132.485]: master offset     -16692 s0 freq  -92474 path delay    186825
ptp4l[489133.402]: master offset     -24235 s0 freq   -2783 path delay    191574
ptp4l[489134.404]: master offset     -10824 s0 freq  +13389 path delay    191574
ptp4l[489135.407]: master offset     -13617 s0 freq   -2783 path delay    191574
ptp4l[489136.409]: master offset     -96870 s0 freq  -81710 path delay    192972
ptp4l[489137.772]: master offset     -47703 s0 freq  +36066 path delay    192972
ptp4l[489138.413]: master offset     -33174 s0 freq  +22682 path delay    192972
ptp4l[489139.414]: master offset     -89465 s0 freq  -48284 path delay    200932
ptp4l[489140.418]: master offset     -77174 s0 freq  +12231 path delay    200932
ptp4l[489141.419]: master offset     -62437 s0 freq   +2236 path delay    188432
ptp4l[489142.421]: master offset    -107976 s0 freq  -49083 path delay    184801
ptp4l[489143.423]: master offset     -64952 s0 freq  +42891 path delay    184801
ptp4l[489144.423]: master offset       9988 s0 freq  +69044 path delay    178863
ptp4l[489145.424]: master offset     -77453 s0 freq  -87412 path delay    178863
ptp4l[489146.428]: master offset     -59224 s0 freq  +14736 path delay    175441
ptp4l[489147.430]: master offset     -51962 s0 freq   +7251 path delay    175441
ptp4l[489148.434]: master offset     -11733 s0 freq  +40080 path delay    175441
ptp4l[489149.437]: master offset     -25631 s0 freq  -19215 path delay    170063
ptp4l[489150.447]: master offset     -52030 s0 freq  -19993 path delay    176349
ptp4l[489151.440]: master offset     120825 s0 freq +164743 path delay    167759
ptp4l[489152.442]: master offset     107135 s0 freq  -13664 path delay    167759
ptp4l[489153.446]: master offset     -88559 s0 freq -152737 path delay    210082
ptp4l[489154.447]: master offset     -28773 s0 freq  +59734 path delay    210082
ptp4l[489155.450]: master offset      58527 s0 freq +100913 path delay    223910
ptp4l[489156.449]: master offset     115518 s0 freq  +68966 path delay    235923
ptp4l[489157.449]: master offset     -41066 s0 freq -153257 path delay    239415
ptp4l[489158.456]: master offset     -95820 s0 freq  -54406 path delay    239415
ptp4l[489160.060]: master offset      17041 s0 freq  +70622 path delay    239415
ptp4l[489161.545]: master offset     341594 s0 freq +210291 path delay    228311
ptp4l[489161.546]: master offset     -52311 s0 freq -128497257 path delay    228311
ptp4l[489162.462]: master offset     -63414 s0 freq  -24135 path delay    217346
ptp4l[489163.465]: master offset     -58038 s0 freq   +4171 path delay    216158
ptp4l[489164.468]: master offset    -100221 s0 freq  -42071 path delay    216158
ptp4l[489165.472]: master offset     -50216 s0 freq  +44514 path delay    210850
ptp4l[489166.475]: master offset     -93657 s0 freq  -47911 path delay    206241
ptp4l[489167.478]: master offset     -81574 s0 freq   +6408 path delay    200584
ptp4l[489168.480]: master offset     -23466 s0 freq  +57947 path delay    200584
ptp4l[489169.483]: master offset     -65929 s0 freq  -42336 path delay    200584
ptp4l[489170.485]: master offset       6704 s0 freq  +51326 path delay    179353
ptp4l[489171.489]: master offset     -17042 s0 freq  -23635 path delay    179353
ptp4l[489172.809]: master offset     -64813 s0 freq  -36202 path delay    179353
ptp4l[489173.491]: master offset     -72565 s0 freq  -46661 path delay    155257
ptp4l[489175.266]: master offset      43092 s0 freq +115312 path delay    155257
ptp4l[489175.500]: master offset     -43232 s0 freq  -85811 path delay    155257
ptp4l[489176.502]: master offset       9428 s0 freq  +64432 path delay    167130
ptp4l[489177.504]: master offset     -85627 s0 freq  -86541 path delay    175581
ptp4l[489178.506]: master offset     -23327 s0 freq  +62112 path delay    175581
ptp4l[489179.508]: master offset     -46513 s0 freq  -29285 path delay    169434
ptp4l[489180.509]: master offset      -3630 s0 freq  +30942 path delay    157561
ptp4l[489181.512]: master offset     -85625 s0 freq  -70024 path delay    169434
ptp4l[489182.516]: master offset      99105 s0 freq +186598 path delay    172158
ptp4l[489183.788]: master offset     -39461 s0 freq -108883 path delay    172158
ptp4l[489184.517]: master offset       -628 s0 freq  +47532 path delay    167967
ptp4l[489185.518]: master offset      57481 s0 freq  +58032 path delay    167967
ptp4l[489186.521]: master offset     -70400 s0 freq  -87502 path delay    208126
ptp4l[489187.523]: master offset      17043 s0 freq  +87259 path delay    208126
ptp4l[489188.524]: master offset      45818 s0 freq  +28727 path delay    208126
ptp4l[489189.525]: master offset    -115168 s0 freq -145871 path delay    223282
ptp4l[489190.529]: master offset     -17250 s0 freq  +88708 path delay    214481
ptp4l[489191.532]: master offset     -79269 s0 freq  -61850 path delay    214481
ptp4l[489192.534]: master offset     -96030 s0 freq  -16727 path delay    214481
ptp4l[489193.538]: master offset     -55942 s0 freq  +55358 path delay    229986
ptp4l[489194.625]: master offset     -24653 s0 freq  +28800 path delay    229986
ptp4l[489195.540]: master offset     -83182 s0 freq -109006 path delay    188781
ptp4l[489196.543]: master offset     452083 s0 freq +525219 path delay    180679
ptp4l[489197.545]: master offset     120199 s0 freq -331213 path delay    180679
ptp4l[489198.547]: master offset      56642 s0 freq  -54648 path delay    189478
ptp4l[489199.552]: master offset      73894 s0 freq  +36421 path delay    208824
ptp4l[489200.552]: master offset     109303 s0 freq  +29320 path delay    202748
ptp4l[489201.555]: master offset     103158 s0 freq   -6131 path delay    202748
ptp4l[489202.555]: master offset     -54126 s0 freq -145520 path delay    214482
ptp4l[489203.687]: master offset     -46306 s0 freq   +6910 path delay    214482
ptp4l[489204.559]: master offset     -39531 s0 freq  +20495 path delay    225587
ptp4l[489205.562]: master offset     249891 s0 freq +288498 path delay    225587
ptp4l[489206.566]: master offset     199257 s0 freq  -44582 path delay    231524
ptp4l[489207.578]: master offset    -126203 s0 freq -321502 path delay    231524
ptp4l[489208.568]: master offset     -21441 s0 freq  +88533 path delay    214482
ptp4l[489209.570]: master offset     -42394 s0 freq  -20901 path delay    214482
ptp4l[489210.575]: master offset     -96520 s0 freq  -66780 path delay    201561
ptp4l[489211.579]: master offset      69914 s0 freq +158040 path delay    193808
ptp4l[489212.582]: master offset     -38761 s0 freq -108350 path delay    193808
ptp4l[489213.584]: master offset     -56710 s0 freq  -29799 path delay    181866
ptp4l[489214.586]: master offset      -3002 s0 freq  +39589 path delay    167828
ptp4l[489215.591]: master offset      21023 s0 freq  +23932 path delay    167828
ptp4l[489216.594]: master offset      18230 s0 freq   -2787 path delay    167828
ptp4l[489217.594]: master offset      86395 s0 freq  +68028 path delay    167828
ptp4l[489218.599]: master offset     124528 s0 freq  +52847 path delay    182774
ptp4l[489219.602]: master offset     -67675 s0 freq -167930 path delay    206520
ptp4l[489220.606]: master offset     -85625 s0 freq  -29771 path delay    194577
ptp4l[489221.609]: master offset     118591 s0 freq +203851 path delay    194577
ptp4l[489223.235]: master offset    -104063 s0 freq -136928 path delay    194577
ptp4l[489223.615]: master offset     -79758 s0 freq  +63837 path delay    194577
ptp4l[489224.632]: master offset     -68024 s0 freq  +11531 path delay    194577
ptp4l[489225.616]: master offset       4750 s0 freq  +63663 path delay    184380
ptp4l[489226.737]: master offset     -39389 s0 freq  -39358 path delay    184380
ptp4l[489227.621]: master offset     148064 s0 freq +212011 path delay    184380
ptp4l[489228.622]: master offset     -17319 s0 freq -165093 path delay    184380
ptp4l[489229.626]: master offset     -64811 s0 freq  -47346 path delay    184380
ptp4l[489230.681]: master offset     -43861 s0 freq  +19856 path delay    184380
ptp4l[489231.633]: master offset       -976 s0 freq  +37321 path delay    176977
ptp4l[489232.634]: master offset     205823 s0 freq +203290 path delay    173835
ptp4l[489233.769]: master offset     -91703 s0 freq -262112 path delay    173835
ptp4l[489234.637]: master offset     -20742 s0 freq  +81760 path delay    173835
ptp4l[489235.638]: master offset     -45606 s0 freq  -24827 path delay    173835
ptp4l[489236.642]: master offset     -41346 s0 freq   -2226 path delay    167340
ptp4l[489237.643]: master offset       -559 s0 freq  +37947 path delay    164546
ptp4l[489238.644]: master offset     -75708 s0 freq  -75123 path delay    164546
ptp4l[489239.645]: master offset      31710 s0 freq  +80042 path delay    137307
ptp4l[489242.128]: master offset      53779 s0 freq  +22011 path delay    137307
ptp4l[489242.129]: master offset      27797 s0 freq  -17534 path delay    137307
ptp4l[489242.652]: master offset      83391 s0 freq +106390 path delay    137307
ptp4l[489243.655]: master offset     -11730 s0 freq  -91126 path delay    141078
ptp4l[489244.656]: master offset      -2232 s0 freq   +9483 path delay    141078
ptp4l[489245.659]: master offset       4472 s0 freq   +6681 path delay    141078
ptp4l[489246.663]: master offset      -2793 s0 freq   -7245 path delay    141078
ptp4l[489247.662]: master offset      31499 s0 freq  +45849 path delay    152602
ptp4l[489248.666]: master offset      43930 s0 freq  +28930 path delay    169225
ptp4l[489249.670]: master offset      21581 s0 freq  -22231 path delay    169225
ptp4l[489250.673]: master offset      11804 s0 freq   -9760 path delay    169225
ptp4l[489251.675]: master offset     -17389 s0 freq  -20341 path delay    178025
ptp4l[489252.797]: master offset     -89188 s0 freq  -64045 path delay    178025
ptp4l[489253.677]: master offset     -71308 s0 freq  +20295 path delay    178025
ptp4l[489254.679]: master offset     -80175 s0 freq   -8645 path delay    178234
ptp4l[489255.684]: master offset     -11941 s0 freq  +70919 path delay    181237
ptp4l[489257.181]: master offset     107347 s0 freq  +79626 path delay    181237
ptp4l[489257.689]: master offset     -66138 s0 freq -342495 path delay    181237
ptp4l[489258.691]: master offset      -1884 s0 freq  +64160 path delay    181237
ptp4l[489259.692]: master offset     116565 s0 freq +131453 path delay    194647
ptp4l[489261.164]: master offset     -21441 s0 freq  -93780 path delay    194647
ptp4l[489261.693]: master offset     -70049 s0 freq  -91947 path delay    194647
ptp4l[489262.696]: master offset     -78710 s0 freq   -8635 path delay    194647
ptp4l[489263.697]: master offset     -17249 s0 freq  +61441 path delay    194647
ptp4l[489264.701]: master offset     -23325 s0 freq  -17247 path delay    183402
ptp4l[489265.702]: master offset       5449 s0 freq  +28735 path delay    183402
ptp4l[489266.705]: master offset     -24931 s0 freq  -28985 path delay    184729
ptp4l[489267.707]: master offset     153931 s0 freq +183511 path delay    189968
ptp4l[489268.708]: master offset     -59573 s0 freq -206872 path delay    196463
ptp4l[489269.711]: master offset     -40507 s0 freq   -1116 path delay    176279
ptp4l[489271.045]: master offset     -52241 s0 freq   -8799 path delay    176279
ptp4l[489271.715]: master offset     -49797 s0 freq   -5834 path delay    169924
ptp4l[489272.717]: master offset     -69633 s0 freq  -19792 path delay    169924
ptp4l[489273.721]: master offset     -38063 s0 freq  +31442 path delay    169924
ptp4l[489274.722]: master offset     -20185 s0 freq  +17854 path delay    169924
ptp4l[489275.724]: master offset     -56222 s0 freq  -35980 path delay    169924
ptp4l[489276.726]: master offset     -15715 s0 freq  +40411 path delay    169924
ptp4l[489277.727]: master offset     -52870 s0 freq  -37101 path delay    169924
ptp4l[489278.727]: master offset     -68446 s0 freq  -20413 path delay    165105
ptp4l[489279.731]: master offset     -42464 s0 freq  +25866 path delay    165105
ptp4l[489280.735]: master offset     140660 s0 freq +158556 path delay    141218
ptp4l[489281.734]: master offset      21651 s0 freq -119120 path delay    141218
ptp4l[489282.738]: master offset     217416 s0 freq +183346 path delay    129555
ptp4l[489284.272]: master offset     120477 s0 freq  -63220 path delay    129555
ptp4l[489284.742]: master offset     188991 s0 freq +170418 path delay    141218
ptp4l[489285.816]: master offset     -13829 s0 freq -189128 path delay    141218
ptp4l[489286.746]: master offset      45677 s0 freq  +63982 path delay    141218
ptp4l[489287.748]: master offset      11314 s0 freq  -34244 path delay    141218
ptp4l[489289.394]: master offset      -6284 s0 freq  -10685 path delay    141218
ptp4l[489289.754]: master offset     -42324 s0 freq  -46757 path delay    160494
ptp4l[489290.757]: master offset      14390 s0 freq  +56559 path delay    160494
ptp4l[489291.758]: master offset     -55314 s0 freq  -56622 path delay    173485
ptp4l[489292.898]: master offset      15925 s0 freq  +62480 path delay    173485
ptp4l[489293.764]: master offset      26262 s0 freq  +11934 path delay    173485
ptp4l[489294.766]: master offset     -25981 s0 freq  -52176 path delay    173485
ptp4l[489295.766]: master offset      44280 s0 freq  +76825 path delay    180050
ptp4l[489296.795]: master offset     123619 s0 freq  +77088 path delay    180050
ptp4l[489297.771]: master offset      13901 s0 freq -107874 path delay    184450
ptp4l[489298.773]: master offset      95682 s0 freq  +83608 path delay    186476
ptp4l[489299.778]: master offset      61462 s0 freq  -27005 path delay    193599
ptp4l[489300.783]: master offset      21023 s0 freq  -31954 path delay    201911
ptp4l[489301.783]: master offset       1397 s0 freq   -4466 path delay    217067
ptp4l[489302.786]: master offset     236064 s0 freq +234104 path delay    217067
ptp4l[489303.787]: master offset     -22908 s0 freq -258548 path delay    217067
ptp4l[489304.791]: master offset     -37156 s0 freq  -13639 path delay    217626
ptp4l[489305.796]: master offset      62858 s0 freq  +99499 path delay    217626
ptp4l[489306.797]: master offset     -84648 s0 freq -147431 path delay    217626
ptp4l[489307.800]: master offset     -89676 s0 freq   -5012 path delay    217626
ptp4l[489308.801]: master offset    -106440 s0 freq  -17304 path delay    217067
ptp4l[489309.804]: master offset     -94495 s0 freq   +8638 path delay    213784
ptp4l[489310.806]: master offset     -22698 s0 freq  +67420 path delay    209593
ptp4l[489311.807]: master offset      55593 s0 freq  +76214 path delay    207568
ptp4l[489312.810]: master offset      -2513 s0 freq  -57895 path delay    207568
ptp4l[489313.811]: master offset     -72356 s0 freq  -69846 path delay    207568
ptp4l[489314.812]: master offset     -48890 s0 freq  +23428 path delay    207568
ptp4l[489315.812]: master offset    -125293 s0 freq  -88259 path delay    195695
ptp4l[489316.815]: master offset     -92330 s0 freq  +32890 path delay    195695
ptp4l[489317.816]: master offset     -35061 s0 freq  +57154 path delay    195695
ptp4l[489318.818]: master offset    -127811 s0 freq  -92606 path delay    195695
ptp4l[489319.823]: master offset     -65231 s0 freq  +48082 path delay    181447
ptp4l[489321.346]: master offset     -90933 s0 freq  -16894 path delay    181447
ptp4l[489321.827]: master offset     -40368 s0 freq  +90368 path delay    174463
ptp4l[489322.831]: master offset     256737 s0 freq +271862 path delay    150298
ptp4l[489323.833]: master offset     -14249 s0 freq -270677 path delay    150298
ptp4l[489324.834]: master offset     -39950 s0 freq  -25656 path delay    150298
ptp4l[489325.895]: master offset      31918 s0 freq  +56315 path delay    138215
ptp4l[489326.842]: master offset     171601 s0 freq +147666 path delay    138215
ptp4l[489327.992]: master offset     158191 s0 freq  -11663 path delay    138215
ptp4l[489328.989]: master offset     -56850 s0 freq -204716 path delay    149040
ptp4l[489329.846]: master offset     -27306 s0 freq   +2611 path delay    121732
ptp4l[489330.849]: master offset     205893 s0 freq +238867 path delay    128228
ptp4l[489331.851]: master offset     124596 s0 freq  -72189 path delay    137168
ptp4l[489332.856]: master offset     261627 s0 freq +150437 path delay    151275
ptp4l[489333.859]: master offset      77663 s0 freq -161932 path delay    172648
ptp4l[489334.858]: master offset     -79898 s0 freq -114967 path delay    215390
ptp4l[489335.861]: master offset      -3701 s0 freq  +52132 path delay    191434
ptp4l[489336.861]: master offset     -55453 s0 freq  -74005 path delay    169155
ptp4l[489337.866]: master offset      -5168 s0 freq  +50076 path delay    169155
ptp4l[489338.869]: master offset     107696 s0 freq +112444 path delay    169155
ptp4l[489339.871]: master offset     -50287 s0 freq -142260 path delay    184660
ptp4l[489340.871]: master offset    -108672 s0 freq  -58303 path delay    184660
ptp4l[489341.878]: master offset      12990 s0 freq +105575 path delay    169155
ptp4l[489343.154]: master offset     129486 s0 freq  +91249 path delay    169155
ptp4l[489343.881]: master offset     -25839 s0 freq -213712 path delay    169155
ptp4l[489344.885]: master offset     -56849 s0 freq  -36996 path delay    163009
ptp4l[489345.889]: master offset     -50776 s0 freq   +5843 path delay    162800
ptp4l[489346.888]: master offset     -60271 s0 freq   -9497 path delay    162800
ptp4l[489347.891]: master offset      38133 s0 freq  +92560 path delay    157142
ptp4l[489348.895]: master offset     -69142 s0 freq  -89583 path delay    174463
ptp4l[489349.896]: master offset     -87579 s0 freq  -18420 path delay    174463
ptp4l[489350.899]: master offset      91002 s0 freq +165897 path delay    162381
ptp4l[489351.901]: master offset     -74169 s0 freq -152877 path delay    174463
ptp4l[489352.903]: master offset     -53150 s0 freq   +8912 path delay    162381
ptp4l[489353.907]: master offset     166782 s0 freq +188272 path delay    131581
ptp4l[489354.909]: master offset      32685 s0 freq -133934 path delay    131581
ptp4l[489356.337]: master offset     -34642 s0 freq  -47154 path delay    131581
ptp4l[489356.912]: master offset     -45256 s0 freq  -18954 path delay    131301
ptp4l[489357.916]: master offset      24863 s0 freq  +69809 path delay    131301
ptp4l[489358.921]: master offset       -348 s0 freq  -13068 path delay    143383
ptp4l[489359.921]: master offset     -38550 s0 freq  -17045 path delay    164545
ptp4l[489360.926]: master offset       -908 s0 freq  +45619 path delay    172717
ptp4l[489361.925]: master offset     -44558 s0 freq  -43547 path delay    172787
ptp4l[489362.931]: master offset     -50983 s0 freq   -6390 path delay    172787
ptp4l[489363.935]: master offset      60970 s0 freq +108575 path delay    169784
ptp4l[489364.937]: master offset     -48538 s0 freq  -97477 path delay    181517
ptp4l[489365.939]: master offset     -15504 s0 freq  +25108 path delay    173625
ptp4l[489366.939]: master offset     -23326 s0 freq   -7819 path delay    173625
ptp4l[489367.944]: master offset     -15435 s0 freq   +7787 path delay    173556
ptp4l[489368.948]: master offset     -51195 s0 freq  -35639 path delay    173556
ptp4l[489369.945]: master offset     -32757 s0 freq  +18465 path delay    173556
ptp4l[489370.949]: master offset     -43930 s0 freq  -11142 path delay    173556
ptp4l[489371.949]: master offset     -62090 s0 freq  -18137 path delay    173556
ptp4l[489372.952]: master offset     -82064 s0 freq  -19515 path delay    173974
ptp4l[489373.957]: master offset      12850 s0 freq  +84855 path delay    164266
ptp4l[489374.958]: master offset      19976 s0 freq  +11708 path delay    168875
ptp4l[489377.482]: master offset      27519 s0 freq   +6170 path delay    168875
ptp4l[489377.486]: master offset     -10966 s0 freq  -19684 path delay    181657
ptp4l[489377.967]: master offset     -80805 s0 freq -145099 path delay    181657
ptp4l[489378.971]: master offset     -54825 s0 freq  +25926 path delay    181657
ptp4l[489379.971]: master offset        212 s0 freq  +41295 path delay    167967
ptp4l[489380.973]: master offset     -59854 s0 freq  -59907 path delay    167967
ptp4l[489381.977]: master offset     -40227 s0 freq  +14770 path delay    163148
ptp4l[489382.980]: master offset      30032 s0 freq  +60964 path delay    154069
ptp4l[489383.985]: master offset     -25979 s0 freq  -46739 path delay    163148
ptp4l[489385.315]: master offset     -43301 s0 freq  -13011 path delay    163148
ptp4l[489385.990]: master offset     237741 s0 freq +403002 path delay    154488
ptp4l[489386.993]: master offset     -35478 s0 freq -272794 path delay    154488
ptp4l[489387.994]: master offset     -37993 s0 freq  -11160 path delay    145828
ptp4l[489388.998]: master offset     410247 s0 freq +433694 path delay    132838
ptp4l[489390.078]: master offset      53499 s0 freq -330261 path delay    132838
ptp4l[489391.000]: master offset     -15226 s0 freq  -74549 path delay    132838
ptp4l[489392.002]: master offset      55665 s0 freq  +87995 path delay    150227
ptp4l[489393.004]: master offset      14738 s0 freq  -30682 path delay    160425
ptp4l[489394.007]: master offset     -10685 s0 freq   -7522 path delay    178305
ptp4l[489395.011]: master offset     -58179 s0 freq  -47336 path delay    178305
ptp4l[489396.013]: master offset      49658 s0 freq  +97891 path delay    168527
ptp4l[489397.012]: master offset     -33521 s0 freq  -71532 path delay    180190
ptp4l[489398.520]: master offset     -39949 s0 freq   -4264 path delay    180190
ptp4l[489399.020]: master offset     -42742 s0 freq   -5590 path delay    180190
ptp4l[489400.019]: master offset     -68445 s0 freq  -25723 path delay    180190
ptp4l[489401.021]: master offset     -65092 s0 freq   +3348 path delay    180190
ptp4l[489402.024]: master offset     -35828 s0 freq  +15033 path delay    166012
ptp4l[489403.026]: master offset      38345 s0 freq  +61858 path delay    153860
ptp4l[489404.027]: master offset     -21441 s0 freq  -50547 path delay    163079
ptp4l[489405.029]: master offset     -22279 s0 freq    -836 path delay    163079
ptp4l[489406.030]: master offset     -44278 s0 freq  -39048 path delay    145968
ptp4l[489407.032]: master offset     -54895 s0 freq  -11719 path delay    144850
ptp4l[489408.035]: master offset     -43440 s0 freq  +11422 path delay    144850
ptp4l[489409.038]: master offset      -3491 s0 freq  +39822 path delay    144850
ptp4l[489410.039]: master offset       5728 s0 freq   +9208 path delay    144850
ptp4l[489411.043]: master offset     201284 s0 freq +194560 path delay    144850
ptp4l[489412.044]: master offset      55454 s0 freq -145787 path delay    144850
ptp4l[489413.047]: master offset     -57409 s0 freq -112500 path delay    144850
ptp4l[489414.047]: master offset      18020 s0 freq  +75395 path delay    144850
ptp4l[489415.050]: master offset     -49586 s0 freq  -67491 path delay    144850
ptp4l[489416.053]: master offset      26540 s0 freq +101356 path delay    170412
ptp4l[489417.057]: master offset      75360 s0 freq  +51481 path delay    173275
ptp4l[489418.057]: master offset    -103714 s0 freq -172802 path delay    179422
ptp4l[489419.061]: master offset     -48401 s0 freq  +55070 path delay    179422
ptp4l[489420.061]: master offset     -69910 s0 freq  -13694 path delay    187244
ptp4l[489421.064]: master offset     -79969 s0 freq  -10037 path delay    187244
ptp4l[489422.066]: master offset      38415 s0 freq +119819 path delay    188989
ptp4l[489423.066]: master offset     -93586 s0 freq -129924 path delay    191085
ptp4l[489424.832]: master offset     -92190 s0 freq    +791 path delay    191085
ptp4l[489425.074]: master offset     -14247 s0 freq +322488 path delay    191085
ptp4l[489426.078]: master offset      24585 s0 freq  +38670 path delay    191085
ptp4l[489427.078]: master offset     -67466 s0 freq  -89378 path delay    193740
ptp4l[489428.082]: master offset     -85625 s0 freq  -18104 path delay    193740
ptp4l[489429.087]: master offset     129276 s0 freq +221437 path delay    201492
ptp4l[489430.127]: master offset     -77175 s0 freq -198499 path delay    201492
ptp4l[489431.110]: master offset     -22348 s0 freq  +47699 path delay    193600
ptp4l[489432.317]: master offset      15086 s0 freq  +31028 path delay    193600
ptp4l[489433.114]: master offset     -88629 s0 freq -120151 path delay    201492
ptp4l[489434.118]: master offset       5726 s0 freq  +60993 path delay    168318
ptp4l[489435.122]: master offset      -9639 s0 freq  -22802 path delay    160774
ptp4l[489436.124]: master offset     -66211 s0 freq  -47708 path delay    169574
ptp4l[489437.125]: master offset     -36038 s0 freq      +2 path delay    139403
ptp4l[489438.127]: master offset      48053 s0 freq  +83896 path delay    139403
ptp4l[489439.131]: master offset       1047 s0 freq  -41766 path delay    144501
ptp4l[489440.134]: master offset     343549 s0 freq +351159 path delay    154279
ptp4l[489441.243]: master offset      63346 s0 freq -252640 path delay    154279
ptp4l[489442.137]: master offset       1606 s0 freq  -56882 path delay    165174
ptp4l[489443.141]: master offset     186826 s0 freq +184461 path delay    165174
ptp4l[489444.142]: master offset     -76616 s0 freq -263092 path delay    165174
ptp4l[489445.802]: master offset      -7891 s0 freq  +68494 path delay    165174
ptp4l[489446.161]: master offset     134514 s0 freq +147796 path delay    172787
ptp4l[489447.160]: master offset     -80525 s0 freq -204534 path delay    183332
ptp4l[489448.856]: master offset       4122 s0 freq  +49923 path delay    183332
ptp4l[489449.165]: master offset     -59015 s0 freq -198800 path delay    185008
ptp4l[489450.167]: master offset     -19136 s0 freq  +40445 path delay    185637
ptp4l[489451.169]: master offset      -8240 s0 freq  +10878 path delay    185637
ptp4l[489452.172]: master offset       6707 s0 freq  +12248 path delay    182983
ptp4l[489453.176]: master offset     -31846 s0 freq  -38389 path delay    182983
ptp4l[489454.332]: master offset      39390 s0 freq  +61656 path delay    182983
ptp4l[489455.181]: master offset     -33315 s0 freq  -72358 path delay    194228
ptp4l[489456.184]: master offset      88629 s0 freq +119693 path delay    192412
ptp4l[489457.182]: master offset      49519 s0 freq  -39181 path delay    192412
ptp4l[489458.186]: master offset     -80945 s0 freq -129975 path delay    192412
ptp4l[489459.189]: master offset     -65859 s0 freq  +15038 path delay    192412
ptp4l[489460.212]: master offset     -75638 s0 freq   -9564 path delay    192412
ptp4l[489461.196]: master offset     -61180 s0 freq  +11640 path delay    189409
ptp4l[489462.198]: master offset     118870 s0 freq +188571 path delay    198209
ptp4l[489463.213]: master offset      36947 s0 freq  -71693 path delay    207777
ptp4l[489464.336]: master offset    -108323 s0 freq -128829 path delay    207777
ptp4l[489465.211]: master offset      86605 s0 freq +230539 path delay    214831
ptp4l[489466.213]: master offset      -7541 s0 freq  -94017 path delay    214831
ptp4l[489467.214]: master offset     -52520 s0 freq  -44883 path delay    214831
ptp4l[489468.217]: master offset     -77245 s0 freq  -48492 path delay    190946
ptp4l[489469.221]: master offset      51823 s0 freq +128596 path delay    190946
ptp4l[489470.223]: master offset     114540 s0 freq  +85744 path delay    214272
ptp4l[489471.228]: master offset    -132767 s0 freq -239697 path delay    220767
ptp4l[489472.228]: master offset     -62787 s0 freq  +41343 path delay    192133
ptp4l[489473.234]: master offset     187104 s0 freq +226708 path delay    170203
ptp4l[489474.692]: master offset     -56502 s0 freq -167065 path delay    170203
ptp4l[489475.803]: master offset     -40160 s0 freq   +8550 path delay    163359
ptp4l[489476.246]: master offset       -209 s0 freq  +82568 path delay    160006
ptp4l[489477.246]: master offset      22978 s0 freq  +23183 path delay    160006
ptp4l[489478.295]: master offset     272172 s0 freq +247909 path delay    160006
ptp4l[489479.254]: master offset     146178 s0 freq -125727 path delay    160006
ptp4l[489480.613]: master offset     169367 s0 freq  +17080 path delay    160006
ptp4l[489481.259]: master offset     -13828 s0 freq -245591 path delay    184241
ptp4l[489482.561]: master offset     -70819 s0 freq  -43775 path delay    184241
ptp4l[489483.263]: master offset     -75568 s0 freq   -6767 path delay    184241
ptp4l[489484.264]: master offset     -44000 s0 freq  +31532 path delay    184241
ptp4l[489485.945]: master offset      -4889 s0 freq  +29245 path delay    194298
ptp4l[489486.269]: master offset     -31079 s0 freq  -58497 path delay    201491
